relative_path,split,class,filename,extension,size_bytes,sha256
dataset4/train/nonulcer/29.jpg,train,nonulcer,29.jpg,.jpg,21557,7fda32e6ebbc1ba0557019d26ebb38f4c1b7af314842b908cd550ff0a2d32b4a
dataset4/train/nonulcer/30.jpg,train,nonulcer,30.jpg,.jpg,19398,33979016c895b9bc82058620354117d9d8fefe7ec8cf04086c83b93840dfe3b8
dataset4/train/nonulcer/301.jpg,train,nonulcer,301.jpg,.jpg,17332,877ee75f0c92d4cf6a696731d29458aa44e7329dd17a1de3bcfbf73b78bc7a98
dataset4/train/nonulcer/302.jpg,train,nonulcer,302.jpg,.jpg,9091,c3c3ea7e85e216aab1b06ffdfb863ce31babaa91b76925e60b7307b37b7c2395
dataset4/train/nonulcer/303.jpg,train,nonulcer,303.jpg,.jpg,21474,b76e4ae1fa645b3f32379ee322cb0f0f0b47f7add07d28f6529704f9823b64b6
dataset4/train/nonulcer/304.jpg,train,nonulcer,304.jpg,.jpg,13995,03c8cf1567d143337eddbc39eec6a9ad48e001510fbb5da0aa7e3ecbad68d47d
dataset4/train/nonulcer/305.jpg,train,nonulcer,305.jpg,.jpg,27138,93213c1cff7770a5c6c848cc3807df1a887f4f2ff55ad46a98672619b15718de
dataset4/train/nonulcer/306.jpg,train,nonulcer,306.jpg,.jpg,17767,818fbb9fc010e99900a22517dc5c489d8f985afa12e862bca62530705a88a7ca
dataset4/train/nonulcer/307.jpg,train,nonulcer,307.jpg,.jpg,32257,6eb867dba3308c2fba1c4df776c082a4c8d60a47b28fd1620cdefd5cc7741a6b
dataset4/train/nonulcer/308.jpg,train,nonulcer,308.jpg,.jpg,19398,33979016c895b9bc82058620354117d9d8fefe7ec8cf04086c83b93840dfe3b8
dataset4/train/nonulcer/309.jpg,train,nonulcer,309.jpg,.jpg,21557,7fda32e6ebbc1ba0557019d26ebb38f4c1b7af314842b908cd550ff0a2d32b4a
dataset4/train/nonulcer/31.jpg,train,nonulcer,31.jpg,.jpg,12274,221a36b77e2a8d0387b111ed0c43d2e3dfa94d7ceb9549d4179d33de471b0991
dataset4/train/nonulcer/310.jpg,train,nonulcer,310.jpg,.jpg,12274,221a36b77e2a8d0387b111ed0c43d2e3dfa94d7ceb9549d4179d33de471b0991
dataset4/train/nonulcer/311.jpg,train,nonulcer,311.jpg,.jpg,19528,5324e8f8cef6417214d2a5d79f50a1b3570b0e56dc10b92a9e767f03d8f5312d
dataset4/train/nonulcer/312.jpg,train,nonulcer,312.jpg,.jpg,25000,ddcf9667e86a46fcf0127dc5fc77a5f069adf7de9c7a52efbbe94a9515b36f7f
dataset4/train/nonulcer/313.jpg,train,nonulcer,313.jpg,.jpg,11865,84c55fdd2bcacb9db5b4d134aaaa51a9b85d7a5b0f7b05cee7bcb114d887b5f4
dataset4/train/nonulcer/314.jpg,train,nonulcer,314.jpg,.jpg,26720,48f7f4525a9dd9ad3bcf79758f4d2224c986af9a43d3730120dcb90425b6865f
dataset4/train/nonulcer/315.jpg,train,nonulcer,315.jpg,.jpg,21827,eb2caad5e7122bee38c431fba56a7fb45e19ccd0a179e5d3752096c12a2dcdac
dataset4/train/nonulcer/316.jpg,train,nonulcer,316.jpg,.jpg,12474,31c426f30e621b4a6b8b2335c0af7c0fa1ea66321a2a9c4dfdea1dc2e98b6294
dataset4/train/nonulcer/317.jpg,train,nonulcer,317.jpg,.jpg,21742,f3ff631f1df48ce53adef9b61c71b138514c20f239fa6c9ff3452ee6d3f5a321
dataset4/train/nonulcer/318.jpg,train,nonulcer,318.jpg,.jpg,23398,155680b4505f47d7627b84311ac1b4f2181018a3678ad24bcb956e8d7470552b
dataset4/train/nonulcer/319.jpg,train,nonulcer,319.jpg,.jpg,29065,3f0e5f5a88e1c3b45eec437fb5917fc97ee1c51ee6b1bf225996d234b51f1a92
dataset4/train/nonulcer/32.jpg,train,nonulcer,32.jpg,.jpg,19528,5324e8f8cef6417214d2a5d79f50a1b3570b0e56dc10b92a9e767f03d8f5312d
dataset4/train/nonulcer/320.jpg,train,nonulcer,320.jpg,.jpg,48830,0157cf5e141f81196ebf550986bfd175bf7432483f99ee4a36d20fc91582c0aa
dataset4/train/nonulcer/321.jpg,train,nonulcer,321.jpg,.jpg,30813,26533daef3d4516c1f50319052c33621c1c80af76448da1e1e32b8f562f9a944
dataset4/train/nonulcer/322.jpg,train,nonulcer,322.jpg,.jpg,36247,4f253e9bdac41792859c081add8f163755362b8594b1e422b97020f3f8e3c589
dataset4/train/nonulcer/323.jpg,train,nonulcer,323.jpg,.jpg,30325,10f2dc3b7330ef11cf0090bad74809e07ca5b6612f66daf8eb46bdd669ca4aba
dataset4/train/nonulcer/324.jpg,train,nonulcer,324.jpg,.jpg,35274,12ba61fe87d4fee55436d800d4f4da7797b80b1d89d29b0698c88d7321ff7ca3
dataset4/train/nonulcer/325.jpg,train,nonulcer,325.jpg,.jpg,32134,b181f5d280738e60570e71a5d5f55072e9797c7e0a79986b3b3091b41e7ce687
dataset4/train/nonulcer/326.jpg,train,nonulcer,326.jpg,.jpg,29585,eebf6ea05a77627a6ac52c16fb08c7c7889c9874f0624979d1f1e3af0f4e803d
dataset4/train/nonulcer/327.jpg,train,nonulcer,327.jpg,.jpg,31259,dd8e83ab28e35b25c2eafadb7415851968f85f5b1655398ecf218d16324cb2f5
dataset4/train/nonulcer/328.jpg,train,nonulcer,328.jpg,.jpg,22749,6685de1acf475eb8ca113ca90844ad9d9e10f0474bd3cca6e91eebd944d7b659
dataset4/train/nonulcer/329.jpg,train,nonulcer,329.jpg,.jpg,31488,12a78955073ede88b4dd118a58d0f9ebb37b0c2aaabdb2f2b2273a78d219b8b1
dataset4/train/nonulcer/33.jpg,train,nonulcer,33.jpg,.jpg,26720,48f7f4525a9dd9ad3bcf79758f4d2224c986af9a43d3730120dcb90425b6865f
dataset4/train/nonulcer/330.jpg,train,nonulcer,330.jpg,.jpg,38345,2a56cfe576f17db6445613b259fd7be2471c87ebc04da37e91f183e7d103bc5f
dataset4/train/nonulcer/331.jpg,train,nonulcer,331.jpg,.jpg,19489,3ea63ebce50bcfdfecccb20e91150ecfbf190c3f9bf27b5ff683a138707571ab
dataset4/train/nonulcer/332.jpg,train,nonulcer,332.jpg,.jpg,27867,8ee0b36fa5b3fdc791e116ec6077339c8423105683cd60d76819ae833ba9dac0
dataset4/train/nonulcer/333.jpg,train,nonulcer,333.jpg,.jpg,24120,200a741bd8ed1171fa60fdfbd6e29cf8ac2c4d74fc4bc76b828d4095ccf37d59
dataset4/train/nonulcer/334.jpg,train,nonulcer,334.jpg,.jpg,26075,0d7ce339ce9dfaeb7233ea102b665710466238b712e81124859c25dc3faf766a
dataset4/train/nonulcer/335.jpg,train,nonulcer,335.jpg,.jpg,25972,b85cf1a19c4024afd6399e78fe151b9b6cb3cca16101d545b150bb2012aa86df
dataset4/train/nonulcer/336.jpg,train,nonulcer,336.jpg,.jpg,25794,943eef25da4efb6125f53d5a478e2b0bdec2f5b5ffa863fe99225499294d28c7
dataset4/train/nonulcer/337.jpg,train,nonulcer,337.jpg,.jpg,34655,8693f10168fe2e89057fb046b54b3d580e08b70786250f4c457b1f678d504277
dataset4/train/nonulcer/338.jpg,train,nonulcer,338.jpg,.jpg,21019,f8ff4fc8e39b6096e63de366005fa93d82e56ca89c391a01c392c76f52bbfd72
dataset4/train/nonulcer/339.jpg,train,nonulcer,339.jpg,.jpg,39277,72f4b1656a7da775c7398622348481095bec3309416f27cdc3669287bad19d02
dataset4/train/nonulcer/34.jpg,train,nonulcer,34.jpg,.jpg,24442,0cfd8e0736ea55cb719faa75adcb6ed49355a71385add6dd1fc993ba414b0216
dataset4/train/nonulcer/340.jpg,train,nonulcer,340.jpg,.jpg,30333,5b23fb9ecf470cbd6c67f46b0ecfe4c0928583668b5f8592b3dd8deefa813127
dataset4/train/nonulcer/341.jpg,train,nonulcer,341.jpg,.jpg,33217,366c3d5fda2fa95eea53ca8d5bfc987b1b2e648e340367e1b1ae4622aef3de12
dataset4/train/nonulcer/342.jpg,train,nonulcer,342.jpg,.jpg,24684,953019b4b027b4e8fae7b779752f2e453d3e27c5b7b8d854244c561f848c3171
dataset4/train/nonulcer/343.jpg,train,nonulcer,343.jpg,.jpg,24111,fc975c1af79d0e9e64541db796a9b64a883f438d057961b08647905f60df025c
dataset4/train/nonulcer/344.jpg,train,nonulcer,344.jpg,.jpg,38267,d3968a66f2348190b76f7773ae06e8c6dc847c462fadbc9cd517dd87c39d050b
dataset4/train/nonulcer/345.jpg,train,nonulcer,345.jpg,.jpg,24619,2d981555598f835a0f19a28c83da20ad63bc63071c51bf9746a39f2b60260a61
dataset4/train/nonulcer/346.jpg,train,nonulcer,346.jpg,.jpg,24220,e266ea964cc3dbbce3c111711b848323cb14cbf1472280071cfa9f7a6c7de5fd
dataset4/train/nonulcer/347.jpg,train,nonulcer,347.jpg,.jpg,15276,36ac3310541b34cc7276c4a91e7c5494fcf32e4e1df4868f75a104b39e920ab6
dataset4/train/nonulcer/348.jpg,train,nonulcer,348.jpg,.jpg,9604,a5689d56717c00e1a6df421e5eefda03dcbcf72a006999aaf0983b7efcaf4958
dataset4/train/nonulcer/349.jpg,train,nonulcer,349.jpg,.jpg,13807,6f1c1040893334140ec60c955166911c9703160ea1d14790cffd8ff0f882d168
dataset4/train/nonulcer/35.jpg,train,nonulcer,35.jpg,.jpg,25000,ddcf9667e86a46fcf0127dc5fc77a5f069adf7de9c7a52efbbe94a9515b36f7f
dataset4/train/nonulcer/350.jpg,train,nonulcer,350.jpg,.jpg,20026,e7e207eb92ff16304b8ae17def40a0fea4630be3ca557780ee85043f7c449f92
dataset4/train/nonulcer/351.jpg,train,nonulcer,351.jpg,.jpg,17592,eaf33f1dad812bbfb75bf92f24a5aa9731e03f695b746e22342e1b3403ab4b9d
dataset4/train/nonulcer/352.jpg,train,nonulcer,352.jpg,.jpg,18892,2bc7ea350d1f413372d8931bd33f7b8bb60ffd27d93dd615f3aa3282c4dba61b
dataset4/train/nonulcer/353.jpg,train,nonulcer,353.jpg,.jpg,20278,563fdf4d7db53198981c6cc4174773c4214e4a33925204cd3fb49fa80ff5c72d
dataset4/train/nonulcer/354.jpg,train,nonulcer,354.jpg,.jpg,24840,0c4e57818844b0ddf3bc689362dbd4546b66886f7316a211e733dbcd77b83d69
dataset4/train/nonulcer/355.jpg,train,nonulcer,355.jpg,.jpg,35002,8cdd2d8c81a68fff2d57980040bf65bbda627f52af251863e2febb80d9445d89
dataset4/train/nonulcer/356.jpg,train,nonulcer,356.jpg,.jpg,17472,6e3851a775acbc10dce8c9c7e8289ec6913a1c9f4b600dbb060360535af581b1
dataset4/train/nonulcer/357.jpg,train,nonulcer,357.jpg,.jpg,19055,670167ef4890ad00ca7bcc30a7df71752025130126746a6cf794244977a1bd65
dataset4/train/nonulcer/358.jpg,train,nonulcer,358.jpg,.jpg,10639,d87caf2e29f8ea8de6421259df65ec2e3a37a606821b339aea1cb050c5af258e
dataset4/train/nonulcer/359.jpg,train,nonulcer,359.jpg,.jpg,9393,8fb973a6b5f8599e37c7f0f020f64abe1578a19faf51837ea8b6584bd12305f0
dataset4/train/nonulcer/36.jpg,train,nonulcer,36.jpg,.jpg,11865,84c55fdd2bcacb9db5b4d134aaaa51a9b85d7a5b0f7b05cee7bcb114d887b5f4
dataset4/train/nonulcer/360.jpg,train,nonulcer,360.jpg,.jpg,16667,f56136cf51ed434500ea2846f50ee188ee804ba25277f1e480814ce1eac57cef
dataset4/train/nonulcer/361.jpg,train,nonulcer,361.jpg,.jpg,25355,22b7ed5b9ab4db3ae65dd77e7b5457c302e6c0b42345c4f684dc8a410f80d6ee
dataset4/train/nonulcer/362.jpg,train,nonulcer,362.jpg,.jpg,21950,461a097b83a70b0bc393f60c9ee7cad9ae534cfb8f2d55955ff6c69d45e1b3a9
dataset4/train/nonulcer/363.jpg,train,nonulcer,363.jpg,.jpg,17982,da42461adbf9485d51faae392f8035ec2e2f7cdcfa9ab3acf48b4b8fde1a72a1
dataset4/train/nonulcer/364.jpg,train,nonulcer,364.jpg,.jpg,20194,7cb9d3fcd1e06f5f0fb30b2dc341415592cedc93e6e6da2e175b88bb6fac848e
dataset4/train/nonulcer/365.jpg,train,nonulcer,365.jpg,.jpg,22940,cc0a8a3b9c65112736f99067029b9b553adcb011b6bcefd4ec4f6194c893e3a4
dataset4/train/nonulcer/366.jpg,train,nonulcer,366.jpg,.jpg,13281,2b73d4ba1d095b47854261cae5cad10ddc5f4be2957c480dd558f39687eac05c
dataset4/train/nonulcer/367.jpg,train,nonulcer,367.jpg,.jpg,16237,75d778fb6eb5f5810f240c5ca6ce96de1eb2569bc356191076bfa68df282699f
dataset4/train/nonulcer/368.jpg,train,nonulcer,368.jpg,.jpg,21571,ca2a48d7af5226e9e3b140de9432b9a3d0386507a72adb2189ba6d0c02317103
dataset4/train/nonulcer/369.jpg,train,nonulcer,369.jpg,.jpg,16555,d49c0ea18fd74a2144b85f109911b2f69dd7d764d68a43434b5eb31d9cf0ea10
dataset4/train/nonulcer/37.jpg,train,nonulcer,37.jpg,.jpg,12474,31c426f30e621b4a6b8b2335c0af7c0fa1ea66321a2a9c4dfdea1dc2e98b6294
dataset4/train/nonulcer/370.jpg,train,nonulcer,370.jpg,.jpg,16649,2c889a6be70f6a793b79f036d20375396c186657f466e13b53d75be5f8748b74
dataset4/train/nonulcer/371.jpg,train,nonulcer,371.jpg,.jpg,14796,54df4bbaaa10d71431fcec94071ed2afee4c65d768ebecd59cd531ec534aeb0c
dataset4/train/nonulcer/372.jpg,train,nonulcer,372.jpg,.jpg,16322,d215e40945d6c98f733f788b2afe452773b13d5cd0ef6da6d2cf03f74be00a33
dataset4/train/nonulcer/373.jpg,train,nonulcer,373.jpg,.jpg,25000,ddcf9667e86a46fcf0127dc5fc77a5f069adf7de9c7a52efbbe94a9515b36f7f
dataset4/train/nonulcer/374.jpg,train,nonulcer,374.jpg,.jpg,26720,48f7f4525a9dd9ad3bcf79758f4d2224c986af9a43d3730120dcb90425b6865f
dataset4/train/nonulcer/375.jpg,train,nonulcer,375.jpg,.jpg,27138,93213c1cff7770a5c6c848cc3807df1a887f4f2ff55ad46a98672619b15718de
dataset4/train/nonulcer/377.jpg,train,nonulcer,377.jpg,.jpg,11865,84c55fdd2bcacb9db5b4d134aaaa51a9b85d7a5b0f7b05cee7bcb114d887b5f4
dataset4/train/nonulcer/378.jpg,train,nonulcer,378.jpg,.jpg,21742,f3ff631f1df48ce53adef9b61c71b138514c20f239fa6c9ff3452ee6d3f5a321
dataset4/train/nonulcer/379.jpg,train,nonulcer,379.jpg,.jpg,25000,ddcf9667e86a46fcf0127dc5fc77a5f069adf7de9c7a52efbbe94a9515b36f7f
dataset4/train/nonulcer/38.jpg,train,nonulcer,38.jpg,.jpg,21827,eb2caad5e7122bee38c431fba56a7fb45e19ccd0a179e5d3752096c12a2dcdac
dataset4/train/nonulcer/380.jpg,train,nonulcer,380.jpg,.jpg,12376,5022517aae081e9712e32e9c310a5ee0e305e7c5ecfc277d4ffc0e80f5d09e08
dataset4/train/nonulcer/381.jpg,train,nonulcer,381.jpg,.jpg,13156,74399bd3a0dd0253df3c3087f37654b778f3ec84545e7dd1b5f2ebedce220659
dataset4/train/nonulcer/382.jpg,train,nonulcer,382.jpg,.jpg,16876,7bb9185e5ffc4dcd7e7bcd3349ab80360d4f313cdb3ed0ec7b32cb445bf52179
dataset4/train/nonulcer/383.jpg,train,nonulcer,383.jpg,.jpg,30333,5b23fb9ecf470cbd6c67f46b0ecfe4c0928583668b5f8592b3dd8deefa813127
dataset4/train/nonulcer/384.jpg,train,nonulcer,384.jpg,.jpg,12624,a040268254851c4c3a864cd18cc52638724a3e765949ca86e76727dfe1ddbd15
dataset4/train/nonulcer/385.jpg,train,nonulcer,385.jpg,.jpg,14954,5f0ba2069c50e83878df8a2c859be34cb63f1571b9cf2cd8dfab232363596bb2
dataset4/train/nonulcer/386.jpg,train,nonulcer,386.jpg,.jpg,24120,200a741bd8ed1171fa60fdfbd6e29cf8ac2c4d74fc4bc76b828d4095ccf37d59
dataset4/train/nonulcer/387.jpg,train,nonulcer,387.jpg,.jpg,22749,6685de1acf475eb8ca113ca90844ad9d9e10f0474bd3cca6e91eebd944d7b659
dataset4/train/nonulcer/389.jpg,train,nonulcer,389.jpg,.jpg,13995,03c8cf1567d143337eddbc39eec6a9ad48e001510fbb5da0aa7e3ecbad68d47d
dataset4/train/nonulcer/39.jpg,train,nonulcer,39.jpg,.jpg,21742,f3ff631f1df48ce53adef9b61c71b138514c20f239fa6c9ff3452ee6d3f5a321
dataset4/train/nonulcer/390.jpg,train,nonulcer,390.jpg,.jpg,16823,324448b4f20f228c8a177fa74c3da5810136cf664831fa9779c38431ebaa1a30
dataset4/train/nonulcer/391.jpg,train,nonulcer,391.jpg,.jpg,20851,69960fcb0526105b20dd5be5d30fd7495da87c8f8240cd5aa54b220d113d8e6d
dataset4/train/nonulcer/392.jpg,train,nonulcer,392.jpg,.jpg,13103,aa0c6421a794ff4a0293730a66521ba5aa113b95b1114fde73f5e2bc5756cf6b
dataset4/train/nonulcer/393.jpg,train,nonulcer,393.jpg,.jpg,22940,cc0a8a3b9c65112736f99067029b9b553adcb011b6bcefd4ec4f6194c893e3a4
dataset4/train/nonulcer/394.jpg,train,nonulcer,394.jpg,.jpg,17332,877ee75f0c92d4cf6a696731d29458aa44e7329dd17a1de3bcfbf73b78bc7a98
dataset4/train/nonulcer/395.jpg,train,nonulcer,395.jpg,.jpg,9604,a5689d56717c00e1a6df421e5eefda03dcbcf72a006999aaf0983b7efcaf4958
dataset4/train/nonulcer/396.jpg,train,nonulcer,396.jpg,.jpg,17332,877ee75f0c92d4cf6a696731d29458aa44e7329dd17a1de3bcfbf73b78bc7a98
dataset4/train/nonulcer/397.jpg,train,nonulcer,397.jpg,.jpg,25972,b85cf1a19c4024afd6399e78fe151b9b6cb3cca16101d545b150bb2012aa86df
dataset4/train/nonulcer/398.jpg,train,nonulcer,398.jpg,.jpg,13402,089ab6bd8564f3a19d8f7459eef7d39d463ad2a96d50c140f751b2b9b2aa1711
dataset4/train/nonulcer/399.jpg,train,nonulcer,399.jpg,.jpg,14035,4396427259be54e3f4f732660f4259e3c38262b750a9aee5f6fd407980a11883
dataset4/train/nonulcer/40.jpg,train,nonulcer,40.jpg,.jpg,24821,6f06588fedb5faae2a10bf52fcaf16ab6ae9c9c14980d29322feb673b237bff5
dataset4/train/nonulcer/400.jpg,train,nonulcer,400.jpg,.jpg,10273,31ad4fababcebf8b7f61d968a79c86ee7c7a5230397d32fdb8f4fbc56d1a4ebe
dataset4/train/nonulcer/401.jpg,train,nonulcer,401.jpg,.jpg,12326,4ba837745dce575984053414495276e79760112066c20d960ed7510751c01b0d
dataset4/train/nonulcer/402.jpg,train,nonulcer,402.jpg,.jpg,21019,f8ff4fc8e39b6096e63de366005fa93d82e56ca89c391a01c392c76f52bbfd72
dataset4/train/nonulcer/403.jpg,train,nonulcer,403.jpg,.jpg,10779,49e0835b81d73caafb6178beb9f45b0617592c61bd49d6c4fda4c5fa65661d28
dataset4/train/nonulcer/404.jpg,train,nonulcer,404.jpg,.jpg,12376,5022517aae081e9712e32e9c310a5ee0e305e7c5ecfc277d4ffc0e80f5d09e08
dataset4/train/nonulcer/405.jpg,train,nonulcer,405.jpg,.jpg,16253,b36ea4ab89daf45c1d63d3a99ec1767225a41ac61e6c831a356703fe90d71454
dataset4/train/nonulcer/406.jpg,train,nonulcer,406.jpg,.jpg,17303,c2e360eed1019685818a0c76be0eb220d4401f9ad6fb50e85e65a768aa7bcaa0
dataset4/train/nonulcer/407.jpg,train,nonulcer,407.jpg,.jpg,17175,cb7ef01ee280f772d8c975b56bdf2bbd956b92992402c859fd4b11a65587d912
dataset4/train/nonulcer/408.jpg,train,nonulcer,408.jpg,.jpg,16744,c285332b75c7116814ae4bf94450c603c14e7bae81c767a966a9f8658936f0e3
dataset4/train/nonulcer/409.jpg,train,nonulcer,409.jpg,.jpg,11702,867f55df80880567bca1c43cc2fccbe377ee9917bb92639936d39ac8ece27d67
dataset4/train/nonulcer/41.jpg,train,nonulcer,41.jpg,.jpg,24192,7b6d95d4f7c655789c6b14aa4246ed73132a15bc4e8a4201699bec3639370089
dataset4/train/nonulcer/410.jpg,train,nonulcer,410.jpg,.jpg,26761,72d15085b04383a4dec6998a41619ced56e2f212923afc6e60a2738195e6eb75
dataset4/train/nonulcer/411.jpg,train,nonulcer,411.jpg,.jpg,19469,9b4550cb519b709d91799bf118520367a866a079ee482f5dce7f536a5c208eb0
dataset4/train/nonulcer/412.jpg,train,nonulcer,412.jpg,.jpg,18590,f4bcab5376db97c84289401b538ef210b963dfe5a043da76d9ac0a1b8505edda
dataset4/train/nonulcer/413.jpg,train,nonulcer,413.jpg,.jpg,11406,a78c0f7beb1421494d125a32980cbd1037d707b8943bc88dabdef9bc4d0b4174
dataset4/train/nonulcer/414.jpg,train,nonulcer,414.jpg,.jpg,16237,75d778fb6eb5f5810f240c5ca6ce96de1eb2569bc356191076bfa68df282699f
dataset4/train/nonulcer/415.jpg,train,nonulcer,415.jpg,.jpg,15968,164a0d77e3204869a235901dc24b94d3fb4c5c76c67414f09e7b1eae619bdd8f
dataset4/train/nonulcer/416.jpg,train,nonulcer,416.jpg,.jpg,17336,ace2a232743701174408cf89ccac7d640edfdeb53548acada18e36e39c13ae8e
dataset4/train/nonulcer/417.jpg,train,nonulcer,417.jpg,.jpg,19398,33979016c895b9bc82058620354117d9d8fefe7ec8cf04086c83b93840dfe3b8
dataset4/train/nonulcer/418.jpg,train,nonulcer,418.jpg,.jpg,26075,0d7ce339ce9dfaeb7233ea102b665710466238b712e81124859c25dc3faf766a
dataset4/train/nonulcer/419.jpg,train,nonulcer,419.jpg,.jpg,15776,18f2ebe3c2e1fa889f6af389af23b5e102b543ef4fb4f771d3bfb15ffb7a9661
dataset4/train/nonulcer/42.jpg,train,nonulcer,42.jpg,.jpg,23398,155680b4505f47d7627b84311ac1b4f2181018a3678ad24bcb956e8d7470552b
dataset4/train/nonulcer/420.jpg,train,nonulcer,420.jpg,.jpg,27317,368037e98b67a4e49a07a4a8696b16f58abd5fef2795af75f3ebd0c305af735e
dataset4/train/nonulcer/421.jpg,train,nonulcer,421.jpg,.jpg,10336,4f548209a08493cbbd6d6e120f08431a4bcb09346a01642e3e9cedd0e6489b5c
dataset4/train/nonulcer/422.jpg,train,nonulcer,422.jpg,.jpg,10844,2863a407d0b8b44303d461cb55b5f0fbfd1b51e87f91883dc94cc2575bf229cc
dataset4/train/nonulcer/423.jpg,train,nonulcer,423.jpg,.jpg,10367,bb7b56d21eabf5e2af770dfa648dfe16916dbb34de96cd75e08c58bd6044e99b
dataset4/train/nonulcer/425.jpg,train,nonulcer,425.jpg,.jpg,12676,f7a3c0e705543393e8b159652fe499fbc58bbbc78b218dbfec572b53bbb11c2c
dataset4/train/nonulcer/426.jpg,train,nonulcer,426.jpg,.jpg,12223,90a2b8735b7f1d98b133985273daf0f4f199e63f819c07ed4349d6f54a5ccc7b
dataset4/train/nonulcer/427.jpg,train,nonulcer,427.jpg,.jpg,16461,ca9a9983b33a1003bf34d815f8057eefc6b6da8ea39c11cea74fc1b9f2ad2885
dataset4/train/nonulcer/428.jpg,train,nonulcer,428.jpg,.jpg,12557,588ba71aa85887c56fc55c25845ef51c2bdde40793e421373e3ba9592dd3798e
dataset4/train/nonulcer/429.jpg,train,nonulcer,429.jpg,.jpg,9454,1609f99414dc8625cdbb95e94c999f524387b3deae3cb5e454f736a9252b0d52
dataset4/train/nonulcer/43.jpg,train,nonulcer,43.jpg,.jpg,33435,c7cc471038442686966dcaf4c4b1a5e0dec0e9b00069b7ed7629d999daaa9966
dataset4/train/nonulcer/430.jpg,train,nonulcer,430.jpg,.jpg,18442,fe8b267e2411a5a16dacf62518ca3451e9241e279d8a399e6fc64a68be59588e
dataset4/train/nonulcer/431.jpg,train,nonulcer,431.jpg,.jpg,20194,7cb9d3fcd1e06f5f0fb30b2dc341415592cedc93e6e6da2e175b88bb6fac848e
dataset4/train/nonulcer/432.jpg,train,nonulcer,432.jpg,.jpg,15036,9ef020f48317f70b4565dc70f65dacb1d1e637e167342799479a9173c247351b
dataset4/train/nonulcer/433.jpg,train,nonulcer,433.jpg,.jpg,22527,72209810c1f700257523b8f39412b0bbb2d7a980280a83f31702d574b5d4e04e
dataset4/train/nonulcer/434.jpg,train,nonulcer,434.jpg,.jpg,17058,ff14a84bbb9b42fc2173b139af8d5acc91dae8cda49d097c14c565186efeb7de
dataset4/train/nonulcer/435.jpg,train,nonulcer,435.jpg,.jpg,26934,6f054897e45db0d638a003b186af0b07ad24806f2f4d8039e59d4f250be8cfd6
dataset4/train/nonulcer/436.jpg,train,nonulcer,436.jpg,.jpg,20982,3bf6c7fac5871c499b6c13ce39690bfdc1d8b3b2babb96e6a62613a47741c37b
dataset4/train/nonulcer/437.jpg,train,nonulcer,437.jpg,.jpg,17472,6e3851a775acbc10dce8c9c7e8289ec6913a1c9f4b600dbb060360535af581b1
dataset4/train/nonulcer/438.jpg,train,nonulcer,438.jpg,.jpg,31259,dd8e83ab28e35b25c2eafadb7415851968f85f5b1655398ecf218d16324cb2f5
dataset4/train/nonulcer/439.jpg,train,nonulcer,439.jpg,.jpg,13893,aadf85d858e2591609dc69ec4f2bae7015a6e30689c2e0c53e93533cc9de05eb
dataset4/train/nonulcer/440.jpg,train,nonulcer,440.jpg,.jpg,15098,ddd3f3952d23051d725847ee96ab9d7ca8df8a76c11e7a2b67c6d0f6fa9c6bb5
dataset4/train/nonulcer/441.jpg,train,nonulcer,441.jpg,.jpg,19983,d355d02ee008d4acfcb80b2c66346bd0c2954bb06c71c04e38c47da4f8b50b69
dataset4/train/nonulcer/442.jpg,train,nonulcer,442.jpg,.jpg,10117,9397a77137a077e8e84d068b804eebff2f9638cf528ee19b30c97bdd6091fef7
dataset4/train/nonulcer/443.jpg,train,nonulcer,443.jpg,.jpg,12431,43367be8afc1fcaae61164c6e3932f02103344f756e901231f8d159eed6147ed
dataset4/train/nonulcer/444.jpg,train,nonulcer,444.jpg,.jpg,13332,0b6ac7f119e8397ebad772f280e66cb1eb89e40dd5a943054e5d29231bc44eac
dataset4/train/nonulcer/445.jpg,train,nonulcer,445.jpg,.jpg,19093,4d9ef91bd1664a34d7283f3f188f8cd96f88c0d71986c497e4559785d0b5f73b
dataset4/train/nonulcer/446.jpg,train,nonulcer,446.jpg,.jpg,15219,aedd460dff23871b836fbfc40eff158b2a29144081aedbfa5c4ee1de908d9cdc
dataset4/train/nonulcer/447.jpg,train,nonulcer,447.jpg,.jpg,17299,bb1a56f2a27562e1f920addb716b634287a64dec0c44c1485ae2529afe9a912e
dataset4/train/nonulcer/448.jpg,train,nonulcer,448.jpg,.jpg,26053,a69e299aaba8a7c80495ac7066c1a02b2341b9e927343eca0a166500f5b56d41
dataset4/train/nonulcer/449.jpg,train,nonulcer,449.jpg,.jpg,13235,c7cafac8dbdcf8808f4fa9745c5155a8ad72e4511fe0f7e15296cc6c9f77ab18
dataset4/train/nonulcer/450.jpg,train,nonulcer,450.jpg,.jpg,12554,f56c9a1ba0015ebb0731ddcafe8ef0a68aa5379cdb2f20faaebd0c6ecc6df252
dataset4/train/nonulcer/451.jpg,train,nonulcer,451.jpg,.jpg,14293,2be5efc687100138c1c55187753e228b593f6f8d54b99bc0225742d22a0d8c0b
dataset4/train/nonulcer/452.jpg,train,nonulcer,452.jpg,.jpg,18328,a2d21e5d03bdfe5b703c416c0c33c950180df5b11cfb5865304780105198a596
dataset4/train/nonulcer/453.jpg,train,nonulcer,453.jpg,.jpg,16667,f56136cf51ed434500ea2846f50ee188ee804ba25277f1e480814ce1eac57cef
